Username,Followers,Confidence,Score_tag,Agreement,Subjectivity,Irony,Tweet
hungrymelendez,88,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@DreadfuryDK @zerowondering netflix got a lot of stuff on it but its split between different countries just get a vpn and u got everything ever made"""
AlaskaTrucker18,2,94,N,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""@thedelitesite Netflix just needs to cancell itself at this point since they are just throwing away mo ey and getting rid of everyone fa fornite they like to watch and keeping stupid crap on there"""
RobertWynia,2704,94,NEU,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""@MarkDuplass @netflix Paddleton made me fall apart and also made me a fan. Thank you, and don't stop."""
hotchook69,1527,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Important news for the other chicks who like chicks- Imagine Me &amp; You is on Netflix."""
mehravarr,6873,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""@Aegon_Bash Bender and also sleepovers and lotsa pizza netflix fifa etc"""
Lextravagant_,717,100,NONE,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@tkthescript Always be my maybe on Netflix"""
fogclearsup,3006,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Canadian mutuals... u have the superior Netflix"""
2ndfstestderby,195,94,N,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""On @netflix #AfterLife 

Guy 1: ""I just encountered an alien with bat wings.""

Guy 2:  ""Oh yeah, I have an alien thing attached to my brain.""

Woman 1:  ""Well, I'm pregnant and one of you is the father.""

Guy 1 and 2 mouths drop.

This show is awful.  Don't watch."""
Butkiki,716,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Watching Netflix"""
ReesyRenee,1091,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Maternity Leave"""
zoebambara,69,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""MINDHUNTER SEASON TWO IS ON NETFLIX"""
debckr,89,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@MarkDuplass @netflix Paddleton was lovely, thanks for your tweet about it."""
rnlnlngno,98,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""nuod netflix with my bebe"""
adriftinwords,195,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@netflix what happened to the dark skin mother??"""
apha4me,556,100,N+,AGREEMENT,OBJECTIVE,NONIRONIC,"""Dude on Bumble: So what do you do for fun?
Me: *Looks at my 40K word slow burn fanfic.* Watch Netflix."""
levis_marcus,42,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@CodyFreeberg I canceled Netflix, Crave TV, Amazon Prime and Spotify because it really was not doing me much good"""
CarolinaRedd,14069,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Dolemite Is My Name | Official Trailer | Netflix https://t.co/xdD3xEwYZA this gonna be everything. I wanna watch it in a theater"""
christianavick,1834,90,P+,AGREEMENT,SUBJECTIVE,IRONIC,"""I need a new show to watch on Netflix. I love breaking bad, dead to me, power, queen of the south...give me some suggestions!"""
wyndollls,554,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC,"""hannah is watching parks and rec while we facetime... i am so jealous when will canadian netflix get parks and rec i want to rewatch so bad"""
OssMof,521,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@CriticalCripple Watch this:

https://t.co/opD7fnTdqe"""
WRIGHT_AFFAIR,460,92,P,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""It seems they found a light skinned black woman to replace the original dark skinned woman with and that's unfortunate... guess I won't be watching that."""
WirthwhileTV,3307,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Thank you!"""
hentaigrandma,1092,92,P,DISAGREEMENT,OBJECTIVE,NONIRONIC,"""the netflix gambling anime extremely derivative but great"""
LillyHa94484928,1,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@EthanDolan Good and watching Netflix any suggestions?"""
hyemunoo,78,98,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@brenourbanovich @netflix Real talk I was just trying to order the vodka LMFAO"""
SharteshaK,783,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Just got out the shower, I was gone watch Netflix but debating if I wanna leave out"""
DJBalgosa,2140,86,P,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""@EricTello96 @netflix it was a good season despite barely doing any wrestling haha"""
mnrmg,906,94,N,DISAGREEMENT,OBJECTIVE,NONIRONIC,"""@DGRinMSP I have two comments for you
1. This is something I would enjoy doing even w/o a slight migraine and 
2. What about Dead to me on Netflix r u sure you didn't mean that"""
CeoJay91,32,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""This is gonna be a long semester yhank god for Netflix and headphones"""
megb1985,171,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@JaneCaro @DocWSJames @noplaceforsheep @deniseshrivell @YaThinkN @MikeCarlton01 @nobby15 @Peter_Fitz Funnily enough, I'm watching season 2 of Mindhunters on Netflix, where they are delving into Manson and his ""Family"". I see a lot of similarities between that and Trump followers..."""
stichomancery,3040,94,P,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""Yang Yang is in another video game themed drama that's now n Netflix which is great because I have watched Love O2O like 6 times all the way through and I needed to break away from the cycle (even though it's my second or third favorite drama ever, honestly)."""
Denno876er,1915,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Is Knightfall on Netflix good?"""
_Eccentrics01e_,2357,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Dating in 2019 equals Netflix and Chill"""
smeesq,246,94,P,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""@HillBeverlyhill Watch Netflix The Family. Those 3 nutjobs truly believe that Trump was chosen by God to be president and save the USA. Putin is theIr new Christian ally. It's astonishing that this shit is happening while we watch."""
DrayJoan,330,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@JoshGamerM09 @kibario1499 @FAKKU It's expensive Compared with Crunchyroll, Amazon Prime Video and Netflix, Fakku shouldn't cost as any anime streaming web site not more."""
riacayton,15,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Omg me too....kust skipped through to see what anime they featured. It was ""researched"" but horribly stereotypical anyway."""
LatriceP88,65,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@belledae She was on Charlamagne's podcast this week. The monique/Netflix topic came up and I was happy to hear her defend Monique."""
xuxionigiri,49,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Nct white girls"""
wanhariz96,470,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Just finished naked director on netflix.
Pretty good series"""
wookie_jc,60,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""@dynastordarius Thirty but seventeen, strong girl Do Bong Soon (tem na netflix)"""
eduardohortag,22346,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Netflix / Blim https://t.co/bhMZLzzbf4"""
brittanyxjustin,431,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""first they take starstruck off netflix &amp; then they take off another cinderella story?! WHAT IS THIS NONSENSE"""
SprungOffTheE,1249,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC,"""this lost my interest"""
mayasmith_info,48,92,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""Dev did not sacrifice himself to Doomsday just to have Krypton cancelled. #SaveKrypton @thecameroncuffe @wallisday @netflix @CBSAllAccess @PrimeVideo"""
TheUniverseIs42,288,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@LilithTheWitch_ Carole &amp; Tuesday: Parte 1, 30/08 na Netflix"""
itzdalilaboo,66,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""watching netflix and eating sopa de estrellitas is a must!"""
davidfabricf,1411,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""o show do whindersson na Netflix manokkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkjjkkkkkkkkkkk to pssanrdo mal"""
bitcoinincoins,1913,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""Can Elvis Save Netflix? Content Streamer Shows Signs of Desp.. 
@bitcoinincoins - ccnmarkets - Twitter - News - Noticias -
Bitcoin - CryptoCurrency https://t.co/TLOiHCrewT"""
LariVelasques_,56,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Amando stand-up do Whindersson na Netflix kkk"""
mash_216,25,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@netflix sign him and make this a movie its too funny"""
ScreamSimba,703,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""NETFLIX HAS AN INVADER ZIM SPECIAL!"""
Nnano21,159,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Netflix? Se"""
farrarzk,197,100,N+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""damn my heart......... :("""
Fajeralobaidann,1435,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""I'm "" do you wanna go out? Nah Come over let's watch Netflix "" kind of friend"""
Chameleon876,1843,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Remember I posted this in June."""
robiinbuckley,402,100,N+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@TomHolland1996 you ready bitch"""
KennishaDoniele,24,97,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""After watching @MarlonWayans in Sextuplets on @netflix, which is a hilariously funny movie to watch!!! it would be dope to see Martin Lawrence bring all his characters into one movie. 

#sextuplets #netflix #martin #MustSee  #MarlonWayans"""
chriissy_doll,511,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""ayeeee mindhunters is back on netflix"""
Redd_RobinYumm,706,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Bruce Lee movies on Netflix plzzzz"""
NotAngsty,48,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@etherealfreya Season 3 of Atypical or...? 

Because S3 of neither The Good Place nor Atypical is appearing on my Netflix"""
abbbbbs__,375,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""netflix is going down hill. yep, i said it."""
kayymichelee,433,94,NEU,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""Drinking dirty martinis w Chopin vodka and watching Netflix by myself is this what it feels like to be a successful single middle aged woman?"""
5everSadScorpio,101,94,N,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""@DestinyMox3 @netflix @YouTube Girlll the actors posted it on their ig R.I.P. I used my free trial to watch it then I was willing to pay if they came out with season 2 guess not."""
TheScaryLibrary,1408,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@cindyloveschad @netflix I saw it last week. Didn't care for it either."""
Le0Kstillo,136,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@Franco_soria18 Veni a ver netflix conmigo bb"""
okinfortworth,1218,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""@TheTexasBinder @soonerfbfans @blinkinriley @netflix @BrandonDrumm247 @KcHolz @MORTONLB53 @DeniseAnnFrant3 @TxSoonergalAD @jhale24 @JustOKsport OU Football has more Big 12 Championships than both all of your followers and some wana be team you follow but you knew that.  Man it HURTS to be you! https://t.co/8TttojX6uZ"""
DanielaKrger5,1345,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@DrQuilombo @DarioJRamirez Netflix o..? https://t.co/AnjkyD9rYz"""
gallyun,1005,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Cannon Busters | Official Trailer | Netflix https://t.co/H2yDIPdYSo via @YouTube"""
chronic_mom,2069,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""@MandaCollins @JessicaTripler @netflix I'm peeved over how it ended but I get it. It felt.very much like they were saying the more things change, the more they stay the same (no spoilers!).
 Holden was super annoying and slow on the mark this season but it showed his flaws."""
April_Le_,854,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""....I distinctly remember the mom AND son being darker....cancel it"""
olivia_wildin,954,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""oh my god her voice is SO different"""
TylerHowe_02,44,100,NONE,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@netflix revived Lucifer. Maybe they could revive Krypton too... wishful thinking."""
kanatokth,370,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@BALLADSMCU CAUSE IT WASNT ON NETFLIX OR HULU AND YOU SAID THE FIRST ONE WHEN WE ALL KNOW THE CHRISTMAS SPECIAL IS THE BEST ONE"""
arrobada_,7639,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Recomienden algo en Netflix urgente pls"""
jervonagorham,319,100,N+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""I finished #PoseonFX S1 yesterday on Netflix and BITCH S2 IS ON HULU+ https://t.co/U5z7VBWAQG"""
ulovemegbee,155,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""I need a Netflix series to watch as good as queen of the south"""
HRHPunkass,17,86,NEU,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""@netflix The flashbacks for #WuAssassins have me confused. #UncleSix doesn't seem like that bad of a dad."""
STARKSCROWLEY,2033,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""to triste..."""
HopeMohs,55,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Finally watched @boburnham #MakeHappy on #Netflix. So clever, refreshing , and entertaining!"""
Twinnieeeeee,94,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@montaeiI actual idk if it interest you but like you should watch castlevania on netflix if it does hehehehehe"""
CaliSuds,449,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Just saw netflix documentary ""before The Flood""  everyone should watch it!! #GlobalCitizen #nuclearpolicy #fossilfuels #wasteLands #EnoughIsEnough #theyouth"""
ofjohnwickness,333,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@netflix please get @911onFOX on your site cause i'm getting tired of all the ads on hulu when i just wanna watch my babies"""
hueysmama,54,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC,"""This shit makes me so angry"""
SydneyAlex333,39,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""The mannerisms that Charlie Cox picked up for #Daredevil still amaze me. The way he tilts his head when he is listening to something. only 1 of the many reasons why i want @netflix to #SaveDaredevil and why I don't want to see anyone but Charlie play The Devil of Hells Kitchen"""
oliveiralice32,829,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""eu colocando kill bill e pulp fiction"""
wgwinfrey,585,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Hey @netflix @hulu y'all should make it so we can make TV show playlists and put the playlists on shuffle"""
JNeurman,440,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""An excellent idea."""
metalknives56k,190,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Hi score girl is now on Netflix if you like arcade/retro games and stuff make sure you go watch that."""
may_carlen,2559,95,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@MagicalTrouble Trying to have as much fun as possible. Started listening to an audio book The Great Getsby, was inspired, awesome family dinner, writing, video games(Far cry), watching GLOW on Netflix and lots of Twitter + wine."""
robiinbuckley,402,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""k yasss tom can take over"""
iRMello,168,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@MarkDuplass @netflix I loved Paddleton so much. You were great and Ray Romano was just incredible"""
RadGumbo49,0,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@jason_howerton @BridgetPhetasy @andylassner @joerogan @benshapiro @RubinReport Suggestion: Turn off your phone and watch season 1 of Cheers on Netflix."""
Momoshlki,710,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Your name https://t.co/hA4hOrwGEM"""
mzgggg,49,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""New Invader Zim on Netflix!"""
kampungsebrang,1392,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@andihiyat Misi numpang jualan Spotify,Netflix

https://t.co/WTw17HGHZh"""
kayymichelee,433,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Drinking dirty martinis w Chopin vodka and watching Netflix by myself....it's a wild Saturday night"""
wonhosboytoy,30,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Beginning to seem like the reason why this movie took so long to come out is because of them replacing the mom and son who were both originally dark skin...."""
AwsomeTimesPi,27,90,NEU,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""@foundflix You should do the Netflix movie The Titan, with Sam Worthington (from Avatar) and Taylor Shilling (from Orange Is the New Black) Its bad on a whole other level. With such big names you would think it would be slightly decent...no."""
Nalassaf5,150,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Any suggestions for something to watch on Netflix??"""
true_Ace,181,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@netflix what's this movie y'all have for kids? Eating kids souls? Really? https://t.co/7QXO8KFI5T"""
2ndfstestderby,195,84,N,DISAGREEMENT,SUBJECTIVE,IRONIC,"""On 
@netflix
 #anotherlifenetflix 

Guy 1: ""I just encountered an alien with bat wings.""

Guy 2:  ""Oh yeah, I have an alien thing attached to my brain.""

Woman 1:  ""Well, I'm pregnant and one of you is the father.""

Guy 1 and 2 mouths drop.

Wow, this show is awful."""
kampungsebrang,1392,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@lemonfres @yedamswife Misi numpang jualan Spotify,Netflix

https://t.co/WTw17HGHZh"""
_elijahwestfall,740,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""good shows on Netflix??"""
kampungsebrang,1392,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@tubirfess @yaAndriyanlah Misi numpang jualan Spotify,Netflix

https://t.co/WTw17HGHZh"""
tomdadderson,21,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Hey @iamcolinquinn, love the new special, but do you think you could parlay this into a Tough Crowd revival on Netflix?"""
EquationCubic,7,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@Tactical_review Netflix and Chill"""
__MiaShea,11,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Wine and Netflix got me feeling like...."""
kampungsebrang,1392,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@_goodwomen @mandarmawann Misi numpang jualan Spotify,Netflix

https://t.co/WTw17HGHZh"""
Stephie2010,658,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""Is @netflix having problems? I keep getting A network error. @Netflixhelps"""
pamrodriguees_,2888,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Saudades the vampire diaries"""
ZebZion,1455,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""We're trying to find something to binge on Netflix. Suggestions?"""
Thomastrain1984,11,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@JMX641 @FurbySquawk If there movie was still theatrical they should do an add of no phone policy in the theatres, but that will never because their movie is coming to Netflix in 2021.
#TheLoudHouse #Netflix"""
iambrig,16428,100,P+,AGREEMENT,OBJECTIVE,NONIRONIC,"""And the Great Hack on Netflix"""
Chirp151058,4,100,NONE,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@Ewan_A_Wright It doesn't show the whole series on Netflix I think"""
raelking19,1,86,N,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""@jer_et @netflix @ChrisEvans Lets be honest. This only receives negative attention by people who see Israel as an enemy or still not recognizing Israel as a legitimate state. They don't recognize Ethiopian Jews either and only exploit them to attack Israel."""
CreedonNick,299,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC,"""So had a dream about invader zim, come to find out two days later... Netflix releases a new invader zim movie like 10 years later. Coincidence? No. Conspiracy? Maybe. Seltzer is taking over 2019 yes."""
qveermagic,1627,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""hold up lemme have a big cry real quick"""
Killa_kxm_,164,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@strongblacklead @RaisingDion @WainwrightAE @JasiahYoung_ @michaelb4jordan @netflix So both the main characters went lightskin after the first trailer? Hmmm"""
SurleyFunke,2,100,NONE,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Just believe! #WatchTheOA #SaveTheOA @netflix @britmarling https://t.co/oQRWAmEyLY"""
_valentineec,68,91,P,DISAGREEMENT,OBJECTIVE,NONIRONIC,"""@strongblacklead @RaisingDion @WainwrightAE @JasiahYoung_ @michaelb4jordan @netflix So they are going to do the show but only by changing the mother for a light skinned women? Big yikes.."""
ElRealCyberVato,0,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@Jokoy @netflix @NetflixIsAJoke Just wanted to say.... https://t.co/S6UZFuL0IX"""
edieduart,436,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Dicas Netflix"""
LilFormers,8656,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Cool to see LeSean Thomas' Cannon Busters finally arrive on Netflix! UDON Published the brief Cannon Busters comic book back in 2004/2005. Here are LeSean's pencils for the wraparound cover to issue #1. https://t.co/fOvpSPF6Lm"""
swagmongoose,275,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Please just watch these movies!!! The Duplass brothers are amazing directors/writers that create real emotions in the form of tear jerking movies!!! They are brilliant when it comes to making a person feel some feelings!!!"""
janesinsane,1922,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@TheKittensMeow @Mel72609 i don't watch any of those shows lol 
tho i am thinking of getting netflix to watch mindhunter, it sounds interesting"""
Daddy_Warbuxxx,4622,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Well lemme get wine drunk and get on Netflix for the rest of the night"""
Iyamapotato,104,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@realMikeKoz @andweknow No....Netflix is the enemy."""
sherbet_cloud,64,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""My life"""
riacayton,15,86,P,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""PSA : if you're planning to watch Into the Anime on Netflix... don't bother. Here's a shortlist of anime films you can watch if you have little time and just wanna have an idea:
- Summer Wars
- Princess Mononoke
- Millenium Princess
- Nausica
- Wolf Children"""
nickelsmegan95,58,84,P,DISAGREEMENT,SUBJECTIVE,IRONIC,"""Little baby bum is the best worst thing that's on Netflix (for Emilia). She loves the songs but it makes me a little crazy. At least its learning stuff not baby shark"""
isaksdimple,162,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@moviemenfess Netflix?"""
ShaulaEvans,5291,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@netflix *This is one of many movies that I've watched *despite* the off-putting description on Netflix. It's so much better than the Netflix blurb makes it out to be, I promise!"""
MoviesGuru,188,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""Netflix Curbs Tobacco Use Onscreen, But Not Pot. What's Up With That? https://t.co/Pzlsu6nzSn"""
kthxlvj,639,90,N,AGREEMENT,SUBJECTIVE,IRONIC,"""netflix is the only thing keeping me sane these days...i've lost my daily rewards on bts world...im missing webtoons...i'm really goin thru it"""
findingdorie,30,94,N,DISAGREEMENT,OBJECTIVE,NONIRONIC,"""shoutout to netflix for putting the hateful eight as a 4-episode, 50-minute each option because I cannot sit still for that long"""
edwardd148,34,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Hey @netflix @Stranger_Things 
Can I please play @calebmclaughlin older brother that just got back from college..? I only want like 5 lines! PLEASE!?"""
tomhplland,2008,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""we stanning..."""
sleepymofo,174,92,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""Why they got @Byron_Mann Uncle Six looking like Michael Jackson? #WuAssasins @netflix Tho I still wouldn't want to mess with him. https://t.co/WKd2yNyGSu"""
8O8MAFIABRATT,12194,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""please."""
AntiNickname,233,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@HDTGM Watching Rim of the World on Netflix and it's... yeah. We were all saying this is a How Did This Get Made? movie."""
aedigitaltv,799,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@ronsussman @netflix Ask @kyl33t   she works for Netflix.  #postchat"""
SenatorJD,655,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""Who told these folks to be using our shares Netflix like this... the audacity"""
KevonSpencer,1378,98,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Netflix really outdid themselves with mindhunter, its definitely one of the best and the most interesting"""
babyro___,3056,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""netflix suggestions"""
hentaigrandma,1092,92,N,DISAGREEMENT,OBJECTIVE,NONIRONIC,"""the netflix gambling anime is extremely derivative but so great. like prison school + shokugeki + psychological terror"""
megalo_spark,1622,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""kiss meee beforee sunriiiiisssee."""
rjeanray,391,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""i want our netflix back so i can watch pose"""
kindlysir,161,100,N+,AGREEMENT,OBJECTIVE,NONIRONIC,"""@SonyAnimation @openculture @netflix Is this based on the ""Elvis Must Die"" comic book series or did they just steal the concept?"""
IGMishamai,3193,100,P+,AGREEMENT,OBJECTIVE,NONIRONIC,"""The Invader Zim movie on Netflix is great https://t.co/d4YVS2uD10"""
notRogerMoore,359,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""PADDLETON is one of my favorite movies of 2019 and hope you all give it a watch! 
I shall now go watch Blue Jay from 2016 as it is by the same creative team. And probably Paddleton again because yeah."""
netflixpercyj,72,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC,"""netflix pick up percy jackson and the olympians you idiotic dorks"""
wholesomeBhris,744,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@aphroditepraise Girl its on Netflix"""
genezaem,57,92,N+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""I am in a point wherein I don't mind if you know I am into KPop, has diverse genre as playlists, loves to binge watch in Netflix, reads Neil Gaiman and Paulo Coelho and Gabriel Garcia-Marquez, and have scattered braincells. 

I don't mind."""
moonbeamsandluv,221,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Hey @netflix can you bring Even Stevens back on? I need that back in my life."""
Kail_Soul,14751,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Who got me on the Netflix date ?"""
martikaromar,9790,92,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""So nobody was going to tell me invader zim on Netflix!"""
own_trouxa,1326,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""e the originals"""
thibiz,1662,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Resolver se vou ve netflix ou dormir"""
staygoldkali,610,98,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Hulu really better than Netflix"""
Mike__Mac,127,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""I need answers @netflix https://t.co/iBl0t7tfU4"""
Rachellevey,450,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Why does #KingGeorge from #QueenOfTheSouth not have his own spin off series yet?! Make it happen @netflix the world needs more! @IamRyanONan"""
rogerjameshart,14,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@theemmabrockway @AshaRangappa_ @EmrgencyKittens Watching the Woodstock documentary on Netflix - 50 years ago almost to the day - it reminded me just how beautiful we are as a people -"""
holdmychain,47,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""someone tell me this is on netflix"""
