Username,Followers,Confidence,Score_tag,Agreement,Subjectivity,Irony,Tweet
JwTanner2018,171,100,P+,AGREEMENT,OBJECTIVE,NONIRONIC,|"New Rule: Reverse Improvement || Real Time with Bill Maher (HBO) https://t.co/zQCDvP3vP3 via @YouTube"|
SandraRGonzales,139,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,|"Pretty cool.
#ForksUp #GoDevils #WIN18"|
sunshinelinaa,177,100,N+,AGREEMENT,SUBJECTIVE,NONIRONIC,"@_Samia_Sara_ bitch give me ur hbo account"
Renujan16,84,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"@RameshDeSilva2 They should turn #snydercut into a miniseries just like #QuentinTarantino did with @hatefuleight for @Netflix_CA ! I can see it air in @TheDCUniverse @HBO @Cinemax or even #Netflix ! We get to see the full vision and story that @ZackSnyder wanted! @wbpictures"
wittytag2,809,92,N,AGREEMENT,SUBJECTIVE,NONIRONIC,|"@TinaHudson @HBO No, that was just for you...

Don't ever use "our" darling.
Your thoughts are your own."|
CODYTHRICE,216,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"Pumped."
MaryJanekeao,292,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"@HBO GOT or Rome."
lastPcapturion,352,86,P,DISAGREEMENT,OBJECTIVE,NONIRONIC,|"@MillieCordelia @warnerbrostv @DCComics @warnerbros @netflix @HBO @EPIXHD I've just realised that unlike Ed, Penguin hasn't forgiven Jim. One day, no matter how far away it is, his usefulness will end and he'll let his guard slip, and Penguin will be waiting.
RIP Future Jim"|
imbackintherain,521,94,N,DISAGREEMENT,SUBJECTIVE,NONIRONIC,|"@JuddApatow @MTV @Viacom Maybe spend a little more time contemplating the disturbing career choices your daughter is making than repeatedly lynching an exonerated, dead man? 

Are you that out of touch? Do you not care? Are you just serving the interests of your friends at HBO?"|
ShadeRenee,1077,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"Me trying humor"
KennieJD,18172,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"this is gonna be hilarious dude"
Twinwar,31,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"@Caseybloys You say you can't please everybody. But let's face it season 8 of GOT didn't please anybody. Thank God I didn't pay for the last season. Now I know not to re-subscribe to HBO now. #GameofThronesSeason8 #lazyscrpit"
JwTanner2018,171,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC,|"New Rule: Trump Fatigue || Real Time with Bill Maher (HBO) https://t.co/qIufXIJncn via @YouTube"|
Verte_Fleche,9,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"That's gonna be lit!!!!!"
QuintinMarcell,4923,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC,|"Could you imagine me writing for @euphoriaHBO, having a character, and curating looks!!! Ugh that would be powerful @HBO get on it"|
HailHydra1237,159,98,N+,AGREEMENT,SUBJECTIVE,NONIRONIC,"I was told Disney was a big evil monopoly that owned everything its almost like people on the internet are full of shit."
JacksonAugust,34,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"@ObserverReport @Oprah @danreed1000 @HBO @NeverlandFacts @LN_Examined @MJInnocent2019 Currently watching."
caitlinrraine,2033,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"@QuintinMarcell @euphoriaHBO @HBO HBO DONT MISS OUT"
es2audition,0,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"@HBO HI ID LIKE TO AUDITION FOR EUPHORIA"
pabl3te,566,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,|"@pearlofgen Valen series documentales?:

*The Staircase (Netflix)
*The Jinx: The Life And Deaths of Robert Durst (HBO)
*OJ: Made In America (ESPN)"|
DeaconJohnwell,614,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC,"Inside the Squalid Living Conditions for the Migrants Building Trump International Golf Club in Dubai https://t.co/mS9X1VEjkr"
RiderCamden,242,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,|"Not a Coug, but would watch every second of this."|
Cadriel_,524,100,N+,AGREEMENT,SUBJECTIVE,NONIRONIC,"Might fuck around and get HBO"
alfsgirl,780,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"@HBO Gimme dat dragon! https://t.co/TSPwlu6D1r"
murijlo,351,100,N+,AGREEMENT,SUBJECTIVE,NONIRONIC,"o shit"
Chancellor_May,3146,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,".@HBO made a visit to @ucdavis last week. Tune in tonight to see @keelandoss. #GoAgs https://t.co/by8aF9ySJO https://t.co/NvXlMZi7rR"
ghostinthewind3,48,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"Who wants to fund my movie? @adultswim @netflix @hulu @PrimeVideo @HBO @Pornhub"
1776Yankee1,1062,94,N,DISAGREEMENT,OBJECTIVE,NONIRONIC,|"@ArodStraus Have you seen Westworld yet on HBO? A.I. humans, weird stuff and super creepy if it ever happens in RL."|
Neil50009405,17,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"@HBO John Oliver the only news!"
hkb73,4673,92,N,AGREEMENT,SUBJECTIVE,NONIRONIC,"@EvelynNFarkas @BeltwayPanda @HBO @MTPDaily @kasie @gmfus not so fast! https://t.co/xT5D1NXC7M"
BASlCBELLA,1543,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"can someone give me their hulu with hbo i wanna watch euphoria pls"
JwTanner2018,171,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,|"New Rule: Capitalism PLUS || Real Time with Bill Maher (HBO) https://t.co/iLBUKbE8md via @YouTube"|
ComicDaveHanson,848,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,|"@thegessnerest The Family and The Great Hack, new docs on Netflix! 
Michele Wolfs HBO special
Love, Death &amp; Robots on Netflix"|
xalleyajeaan,698,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"Ohh ok then. Time to use my HBO trial LMAO"
mitchdcohen,1577,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"HBO gets its Chernobyl sequel!"
tina_banjo,315,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"Anyone know how I can watch euphoria without an HBO account??? Pls help"
morehockeystats,610,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,|"I cancelled my AT&amp;T/DirecTV service two months ago.
I had to do it through the CEO office because of the mess.

And just now I received a call from DirecTV:

"Thanks for being such a loyal customer, and as a gratitude we'd like to grant you free HBO for the next 12 months""|
spiderdobrik,623,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,|"while you're at it, follow them in their filmography and their advocacy !! 
catch @Zendaya on #Euphoria 
catch @MarkRuffalo on #IKnowThisMuchIsTrue on HBO next year 
plus follow them on socials and support!!!"|
RickKarle,21602,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"Awesome!"
maia_boo,503,100,N+,AGREEMENT,OBJECTIVE,NONIRONIC,"I am so dead I gotta reactivate hbo"
StonesStoner,124,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,|"Selling

Minecraft Accounts (nfa and fa)
Spotify Premium / Family
Hulu / Netflix
HBO / Showtime / STARZ
MLBTV &amp; DirectTV
Origin &amp; uplay
Fortnite Accounts
Vpns
More.

Dm for prices!

#Minecraft #Fortnite #twitch #Spotify #Netflix #hulu #YouTube #giveaway #nfl #MLB  #accountforsale"|
PerfectUnion87,22,91,P,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"@djmm1962 @RealTimers @billmaher @TerryMcAuliffe @RadioFreeTom @crampell @Scaramucci @RichardEngel @HBO The Mooch gets on my nerves because he doesn't support the president. He completely turned on President Trump. Terrible!"
stepanmella,1285,98,N+,AGREEMENT,OBJECTIVE,NONIRONIC,"@shlohmo @HBO @A24 @MilanRecLabel sounds really dramatic. henry new @iamclintmansell"
clemsontyger,346,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"@HBO Breaking Bad.  Period."
adotmerch,155,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"My favorite day of the week is watching this with chiz"
SabrinaChatt,393,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,|"@ztheycallmez Lmao same! It was such a good show, but I only did the free week of hbo."|
KayTravel,607,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,|"New Rule: The Good Sex Economy || Real Time with Bill Maher (HBO) https://t.co/OinxSU98oZ via @YouTube"|
DenisePritche10,1228,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"@BlackLadySketch @KarlousM @HBO Who wants to #tradenudes ? Check my website guys #porn #nude https://t.co/b5VR2TJIbl"
sujataday,10249,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"i feel attacked"
Conversator,197,94,P,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"@LeinoErica @RealTimers @JoeBiden @billmaher @HBO wong again.... diehard dems voted for Hillary.... but the young people and left didn't turn up to vote or they voted for jill Stein. know your facts you political idiot!!"
TableGnome,29,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,|"@JohnCornyn Plenty of fictional television viewing available all over cable and streaming services, you know, like Netflix, HBO, etc. Binge a little, old horse."|
moon_bbq,44,100,NONE,AGREEMENT,SUBJECTIVE,NONIRONIC,|"any kind of opinion

Gurbanguly Berdimuhamedov: Last Week Tonight with John Oliver (HBO) https://t.co/6tyJ8yNvbb"|
collegead,21326,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,|"HBO Discussing 'Hard Knocks' Style Show With Alabama, Penn State. https://t.co/isi0TRRcqV"|
hxnji,405,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"spooky"
_kaixvi_,70,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"This show is so funny"
hxnji,405,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"this"
_vanessa_tricia,1059,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"This looks so good"
iamBiggers,295,92,N+,AGREEMENT,OBJECTIVE,NONIRONIC,"And I assume the athletes will not be getting any of the television profits?"
Steph_C__,1016,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"When are we getting this in the UK @hbo? https://t.co/wPTq1FrQmH"
fanvids,136,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"#Euphoria hbo #EUPHORIA #EuphoriaFinale split screen finale edit. All for us https://t.co/zF7m7CJMn5 via @YouTube"
smarginatura,620,100,NONE,AGREEMENT,SUBJECTIVE,NONIRONIC,|"thinking about the i'll be gone in the dark hbo series... when, where"|
jerry48444,220,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"@RealTimers @billmaher @JoeBiden @HBO What is worng with this country is the fact that the dream mirror has been broken! And the country is now experiencing a soft The civil war !which will only get worse"
QueenZai_,1188,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"this show is hilarious"
_AsianTaco_,194,100,P+,AGREEMENT,OBJECTIVE,NONIRONIC,"fok my hbo subscription is done and i wanna rewatch euphoria for the GLORIOUS transitions"
SlickCold,149,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"@BlackLadySketch @HBO OH Yeah! S H E   R E A D Y"
redzupp,1075,86,P,DISAGREEMENT,SUBJECTIVE,NONIRONIC,|"@Santos_D_2017 @neeratanden I never finished Rome (moved, couldn't afford cable for awhile). Now that I have an HBO subscription I might have to revisit it :)"|
iseehomophobia,0,84,N,DISAGREEMENT,SUBJECTIVE,IRONIC,|"Like most #American shows, the #gay storyline(s) on @HBO's #EUPHORIA were based around shame, anger, violence &amp; confusion. How often do we see gay characters whose storyline isn't based on being closeted? #EuphoriaFinale #iseehomophobia"|
cwwinc,567,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,|"https://t.co/FnF6wlBKjD Room Ideas: sexy, hair, hbo, badass, hair flip, slowmo, hairflip, kelly rowland, flip hair, kellyrowland, ablss, a black lady sketch show, looking hot, black lady sketch show, ablackladysketchshow https://t.co/IVEPlERlVj"|
Gingemaster3000,277,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"Got 1 more night of HBO what 8 GoT episodes am I watching"
VacatureWerk,26328,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"#JouwBaan #dts Depositary Officer (Hbo/24-40 uur) https://t.co/jcrJ4PWS59 #tuesdayvibes"
CaleMaloney,450,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"@BlackLadySketch @HBO THIS CAST WHAT"
dumbtyght,1216,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"LMAO THE A.M.E. IS WHAT TOOK ME OUT"
anplushie,493,94,NEU,DISAGREEMENT,OBJECTIVE,NONIRONIC,|"@ImpossiblePros If @ HBO ever wants to rescind the restraining order, I've got the script ready to go"|
TheWesty_,666,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"@BlackLadySketch @HBO @MitchiiJohn something is giving me the feeling you'll love this show."
sportingnews,222621,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,|"Alabama, Arizona State, Penn State and Washington State are reportedly in talks with HBO about creating a behind-the-scenes show.

https://t.co/YgTiFFZlxy"|
Gregoriancant,723,82,N,AGREEMENT,SUBJECTIVE,IRONIC,|"According to a doctor who treated patients in Chernobyl, the patients didn't look like decaying zombies. Who do we really believe? I also believe the doctor might have been under pressure to keep quiet about the reality, if just wiping it out. #Chernobyl"|
KayDMusiQ,1283,92,N,AGREEMENT,SUBJECTIVE,NONIRONIC,|"@mediapolitic @Variety I don't think there's enough quality/variety/franchises in a CBS/Viacom to beat out AT&amp;T/Warner who have HBO, better TV Studio, film studios, brands &amp; franchises in general"|
SculleryUnion,183,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"Anyone have a Netflix login they'd want to trade for an HBO NOW login?"
PatrickSportsTV,2518,100,N+,AGREEMENT,OBJECTIVE,NONIRONIC,"Sneak Peek: Tonight on #HardKnocks (10pm; @HBO) - https://t.co/1i6jeNZLoT. #RaiderNation @Raiders"
DamajeM,743,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"I need to be on the second season of this"
SeanMah26171702,101,92,P,DISAGREEMENT,SUBJECTIVE,NONIRONIC,|"@tomverica @NASA Awesome photo Tom. You do awesome in the HBO documentary called From The Earth To the Moon, which came out in 1998. Half century is hard to believe, and it was a great way to end a rough decade, for the 1960's."|
NattyD13,1753,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"Give me the Wazzu show. HBO can keep the rest."
shescreamsjas,2412,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"watching HBO"
iseehomophobia,0,92,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"You can add @HBO's #EUPHORIA to the plethora of uncreative shows that throw around the word F*GGOT like it's nothing. Even coming from a trans character. I'm not easily offended but it served no purpose other than to shame a closeted man. #gay #EuphoriaFinale #iseehomophobia"
CalAggieAlumni,2998,100,N+,AGREEMENT,OBJECTIVE,NONIRONIC,|"Catch alumnus @keelandoss '18 on @HBO's Hard Knocks tonight! In following the @Raiders this year, the producers filmed Doss at UC Davis last week."|
naborgie,12,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"@TheRichardLewis The only thing that is keeping me with HBO!"
versaceschanel,4042,98,P+,AGREEMENT,OBJECTIVE,NONIRONIC,"watching the hbo special dvd with my sister omg this is pure entertainment"
Hans_Bubby,101,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"Yes plz"
